"time","posX","posY","posZ","rotationX","rotationY","rotationZ","rotationW","speed","steerPosition","gasPosition","brakePosition","engineRunning","driver","normalizedTime","trial","trialTime"
1478085636574,-0.305,0.224,24223.1,-0.0013,2e-04,0,1,88.49,-0.00043,0,0,"true","A",62871,1,10998
1478085636625,-0.305,0.224,24221.87,-0.0013,1e-04,0,1,88.49,-0.00043,0,0,"true","A",62922,1,11049
1478085636676,-0.305,0.224,24220.639,-0.0013,0,0,1,88.49,-0.00043,0,0,"true","A",62973,1,11100
1478085636722,-0.305,0.224,24219.408,-0.0013,-1e-04,0,1,88.49,-0.00043,0,0,"true","A",63019,1,11146
1478085636772,-0.304,0.224,24218.178,-0.0013,-2e-04,0,1,88.49,-0.00043,0,0,"true","A",63069,1,11196
1478085636823,-0.303,0.224,24216.947,-0.0013,-3e-04,0,1,88.5,-0.00043,0,0,"true","A",63120,1,11247
1478085636873,-0.302,0.224,24215.717,-0.0013,-4e-04,0,1,88.44,-0.00043,0,0,"true","A",63170,1,11297
1478085636924,-0.301,0.224,24214.486,-0.0013,-5e-04,0,1,88.46,-0.00043,0,0,"true","A",63221,1,11348
1478085636974,-0.299,0.224,24213.256,-0.0013,-6e-04,0,1,88.48,-0.00043,0,0,"true","A",63271,1,11398
1478085637025,-0.297,0.224,24212.025,-0.0013,-7e-04,0,1,88.49,-0.00043,0,0,"true","A",63322,1,11449
1478085637075,-0.295,0.224,24210.795,-0.0013,-8e-04,0,1,88.49,-0.00043,0,0,"true","A",63372,1,11499
1478085637126,-0.293,0.224,24209.564,-0.0013,-9e-04,0,1,88.49,-0.00043,0,0,"true","A",63423,1,11550
1478085637176,-0.29,0.224,24208.334,-0.0013,-0.001,0,1,88.49,-0.00043,0,0,"true","A",63473,1,11600
1478085637223,-0.288,0.224,24207.104,-0.0013,-0.0011,0,1,88.49,-0.00043,0,0,"true","A",63520,1,11647
1478085637273,-0.284,0.224,24205.873,-0.0013,-0.0012,0,1,88.49,-0.00043,0,0,"true","A",63570,1,11697
1478085637323,-0.281,0.224,24204.643,-0.0013,-0.0013,0,1,88.49,-0.00043,0,0,"true","A",63620,1,11747
1478085637374,-0.278,0.224,24203.412,-0.0013,-0.0014,0,1,88.49,-0.00043,0,0,"true","A",63671,1,11798
1478085637425,-0.274,0.224,24202.182,-0.0013,-0.0015,0,1,88.49,-0.00043,0,0,"true","A",63722,1,11849
1478085637476,-0.27,0.224,24200.951,-0.0013,-0.0016,0,1,88.49,-0.00043,0,0,"true","A",63773,1,11900
1478085637527,-0.265,0.224,24199.72,-0.0013,-0.0017,0,1,88.49,-0.00043,0,0,"true","A",63824,1,11951
1478085637573,-0.261,0.224,24198.49,-0.0013,-0.0018,0,1,88.49,-0.00043,0,0,"true","A",63870,1,11997
1478085637623,-0.256,0.224,24197.26,-0.0013,-0.0019,0,1,88.49,-0.00043,0,0,"true","A",63920,1,12047
1478085637673,-0.251,0.224,24196.03,-0.0013,-0.002,0,1,88.49,-0.00043,0,0,"true","A",63970,1,12097
1478085637724,-0.246,0.224,24194.799,-0.0013,-0.0021,0,1,88.49,-0.00043,0,0,"true","A",64021,1,12148
1478085637775,-0.24,0.224,24193.568,-0.0013,-0.0022,0,1,88.49,-0.00043,0,0,"true","A",64072,1,12199
1478085637825,-0.234,0.224,24192.338,-0.0013,-0.0023,0,1,88.49,-0.00043,0,0,"true","A",64122,1,12249
1478085637875,-0.228,0.224,24191.107,-0.0013,-0.0024,0,1,88.49,-0.00043,0,0,"true","A",64172,1,12299
1478085637926,-0.222,0.224,24189.877,-0.0013,-0.0025,0,1,88.49,-0.00043,0,0,"true","A",64223,1,12350
1478085637976,-0.215,0.224,24188.646,-0.0013,-0.0026,0,1,88.49,-0.00043,0,0,"true","A",64273,1,12400
1478085638022,-0.209,0.224,24187.416,-0.0013,-0.0027,0,1,88.49,-0.00043,0,0,"true","A",64319,1,12446
1478085638073,-0.202,0.224,24186.186,-0.0013,-0.0028,0,1,88.49,-0.00043,0,0,"true","A",64370,1,12497
1478085638124,-0.194,0.224,24184.955,-0.0013,-0.0029,0,1,88.49,-0.00043,0,0,"true","A",64421,1,12548
1478085638175,-0.187,0.224,24183.725,-0.0013,-0.003,0,1,88.49,-0.00043,0,0,"true","A",64472,1,12599
1478085638225,-0.179,0.224,24182.494,-0.0013,-0.0031,0,1,88.49,-0.00043,0,0,"true","A",64522,1,12649
1478085638276,-0.171,0.224,24181.264,-0.0013,-0.0032,0,1,88.49,-0.00043,0,0,"true","A",64573,1,12700
1478085638322,-0.163,0.224,24180.033,-0.0013,-0.0033,0,1,88.49,-0.00043,0,0,"true","A",64619,1,12746
1478085638372,-0.154,0.224,24178.803,-0.0013,-0.0034,0,1,88.49,-0.00043,0,0,"true","A",64669,1,12796
1478085638423,-0.146,0.224,24177.572,-0.0013,-0.0035,0,1,88.49,-0.00043,0,0,"true","A",64720,1,12847
1478085638473,-0.137,0.224,24176.342,-0.0013,-0.0036,0,1,88.49,-0.00043,0,0,"true","A",64770,1,12897
1478085638523,-0.127,0.224,24175.111,-0.0013,-0.0037,0,1,88.49,-0.00043,0,0,"true","A",64820,1,12947
1478085638574,-0.118,0.224,24173.88,-0.0013,-0.0038,0,1,88.49,-0.00043,0,0,"true","A",64871,1,12998
1478085638624,-0.108,0.224,24172.65,-0.0013,-0.0039,0,1,88.47,-0.00043,0,0,"true","A",64921,1,13048
1478085638672,-0.098,0.224,24171.42,-0.0013,-0.004,0,1,88.46,-0.00043,0,0,"true","A",64969,1,13096
1478085638724,-0.088,0.224,24170.19,-0.0013,-0.0041,0,1,88.48,-0.00043,0,0,"true","A",65021,1,13148
1478085638775,-0.078,0.224,24168.957,-0.0013,-0.0042,0,1,88.49,-0.00043,0,0,"true","A",65072,1,13199
1478085638826,-0.067,0.224,24167.729,-0.0013,-0.0043,0,1,88.49,-0.00043,0,0,"true","A",65123,1,13250
1478085638876,-0.056,0.224,24166.498,-0.0013,-0.0044,0,1,88.49,-0.00043,0,0,"true","A",65173,1,13300
1478085638922,-0.045,0.224,24165.268,-0.0013,-0.0045,0,1,88.49,-0.00043,0,0,"true","A",65219,1,13346
1478085638972,-0.033,0.224,24164.037,-0.0013,-0.0046,0,1,88.49,-0.00043,0,0,"true","A",65269,1,13396
1478085639023,-0.022,0.224,24162.807,-0.0013,-0.0047,0,1,88.49,-0.00043,0,0,"true","A",65320,1,13447
1478085639073,-0.01,0.224,24161.576,-0.0013,-0.0048,0,1,88.49,-0.00043,0,0,"true","A",65370,1,13497
1478085639124,0.002,0.224,24160.346,-0.0013,-0.0049,0,1,88.49,-0.00043,0,0,"true","A",65421,1,13548
1478085639175,0.015,0.224,24159.115,-0.0013,-0.005,0,1,88.49,-0.00043,0,0,"true","A",65472,1,13599
1478085639225,0.027,0.224,24157.885,-0.0013,-0.0051,0,1,88.49,0.0017,0,0,"true","A",65522,1,13649
1478085639276,0.039,0.224,24156.654,-0.0013,-0.0048,-1e-04,1,88.49,0.0017,0,0,"true","A",65573,1,13700
1478085639322,0.049,0.224,24155.424,-0.0013,-0.0044,-1e-04,1,88.49,0.0017,0,0,"true","A",65619,1,13746
1478085639372,0.059,0.224,24154.193,-0.0013,-0.0041,-1e-04,1,88.49,0.0017,0,0,"true","A",65669,1,13796
1478085639423,0.068,0.224,24152.963,-0.0013,-0.0037,-1e-04,1,88.49,0.0017,0,0,"true","A",65720,1,13847
1478085639473,0.076,0.224,24151.732,-0.0013,-0.0033,-1e-04,1,88.49,0.0017,0,0,"true","A",65770,1,13897
1478085639524,0.083,0.224,24150.502,-0.0013,-0.0029,-1e-04,1,88.49,0.0017,0,0,"true","A",65821,1,13948
1478085639574,0.089,0.224,24149.271,-0.0013,-0.0025,-1e-04,1,88.49,0.0017,0,0,"true","A",65871,1,13998
1478085639625,0.094,0.224,24148.043,-0.0013,-0.0021,-1e-04,1,88.49,0.0017,0,0,"true","A",65922,1,14049
1478085639676,0.098,0.224,24146.81,-0.0013,-0.0017,-1e-04,1,88.49,0.0017,0,0,"true","A",65973,1,14100
1478085639722,0.101,0.224,24145.58,-0.0013,-0.0013,-1e-04,1,88.49,0.0017,0,0,"true","A",66019,1,14146
1478085639773,0.103,0.224,24144.35,-0.0013,-9e-04,-1e-04,1,88.49,0.0017,0,0,"true","A",66070,1,14197
1478085639823,0.104,0.224,24143.12,-0.0013,-5e-04,-1e-04,1,88.49,0.0017,0,0,"true","A",66120,1,14247
1478085639875,0.104,0.224,24141.889,-0.0013,-1e-04,-1e-04,1,88.49,0.0017,0,0,"true","A",66172,1,14299
1478085639926,0.103,0.224,24140.658,-0.0013,3e-04,-1e-04,1,88.49,0.0017,0,0,"true","A",66223,1,14350
1478085639976,0.101,0.224,24139.428,-0.0013,7e-04,-1e-04,1,88.49,0.0017,0,0,"true","A",66273,1,14400
1478085640022,0.099,0.224,24138.197,-0.0013,0.0011,-1e-04,1,88.49,0.0017,0,0,"true","A",66319,1,14446
1478085640073,0.095,0.224,24136.967,-0.0013,0.0015,-1e-04,1,88.49,0.0017,0,0,"true","A",66370,1,14497
1478085640124,0.09,0.224,24135.736,-0.0013,0.0019,-1e-04,1,88.49,0.0017,0,0,"true","A",66421,1,14548
1478085640174,0.084,0.224,24134.506,-0.0013,0.0023,-1e-04,1,88.49,0.0017,0,0,"true","A",66471,1,14598
1478085640225,0.078,0.224,24133.275,-0.0013,0.0027,-1e-04,1,88.49,0.0017,0,0,"true","A",66522,1,14649
1478085640276,0.07,0.224,24132.045,-0.0013,0.0031,-1e-04,1,88.49,0.0017,0,0,"true","A",66573,1,14700
1478085640326,0.061,0.224,24130.814,-0.0013,0.0035,-1e-04,1,88.49,0.0017,0,0,"true","A",66623,1,14750
1478085640372,0.051,0.224,24129.584,-0.0013,0.0039,-1e-04,1,88.49,0.0017,0,0,"true","A",66669,1,14796
1478085640422,0.041,0.224,24128.354,-0.0013,0.0043,-1e-04,1,88.49,0.0017,0,0,"true","A",66719,1,14846
1478085640474,0.029,0.224,24127.123,-0.0013,0.0047,-1e-04,1,88.49,0.0017,0,0,"true","A",66771,1,14898
1478085640524,0.017,0.224,24125.893,-0.0013,0.0051,-1e-04,1,88.49,0.0017,0,0,"true","A",66821,1,14948
1478085640575,0.003,0.224,24124.662,-0.0013,0.0055,-1e-04,1,88.49,0.0017,0,0,"true","A",66872,1,14999
1478085640625,-0.011,0.224,24123.432,-0.0013,0.0059,-1e-04,1,88.49,0.0017,0,0,"true","A",66922,1,15049
1478085640676,-0.027,0.224,24122.201,-0.0013,0.0063,-1e-04,1,88.49,0.0017,0,0,"true","A",66973,1,15100
1478085640726,-0.043,0.224,24120.97,-0.0013,0.0067,-1e-04,1,88.49,-0.00043,0,0,"true","A",67023,1,15150
1478085640776,-0.06,0.224,24119.74,-0.0013,0.0068,0,1,88.49,-0.00043,0,0,"true","A",67073,1,15200
1478085640822,-0.076,0.224,24118.51,-0.0013,0.0067,0,1,88.49,-0.00043,0,0,"true","A",67119,1,15246
1478085640872,-0.092,0.224,24117.28,-0.0013,0.0066,0,1,88.49,-0.00043,0,0,"true","A",67169,1,15296
1478085640923,-0.108,0.224,24116.049,-0.0013,0.0065,0,1,88.49,-0.00043,0,0,"true","A",67220,1,15347
1478085640974,-0.124,0.224,24114.818,-0.0013,0.0064,0,1,88.49,-0.00043,0,0,"true","A",67271,1,15398
1478085641025,-0.14,0.224,24113.588,-0.0013,0.0063,0,1,88.49,-0.00043,0,0,"true","A",67322,1,15449
1478085641075,-0.155,0.224,24112.357,-0.0013,0.0062,0,1,88.49,-0.00043,0,0,"true","A",67372,1,15499
1478085641126,-0.17,0.224,24111.127,-0.0013,0.0061,0,1,88.49,-0.00043,0,0,"true","A",67423,1,15550
1478085641172,-0.185,0.224,24109.896,-0.0013,0.006,0,1,88.49,-0.00043,0,0,"true","A",67469,1,15596
1478085641222,-0.199,0.224,24108.666,-0.0013,0.0059,0,1,88.49,-0.00043,0,0,"true","A",67519,1,15646
1478085641273,-0.214,0.224,24107.436,-0.0013,0.0058,0,1,88.49,-0.00043,0,0,"true","A",67570,1,15697
1478085641323,-0.228,0.224,24106.205,-0.0013,0.0057,0,1,88.49,-0.00043,0,0,"true","A",67620,1,15747
1478085641374,-0.242,0.224,24104.975,-0.0013,0.0056,0,1,88.49,-0.00043,0,0,"true","A",67671,1,15798
1478085641424,-0.255,0.224,24103.744,-0.0013,0.0055,0,1,88.49,-0.00043,0,0,"true","A",67721,1,15848
1478085641474,-0.269,0.224,24102.514,-0.0013,0.0054,0,1,88.5,-0.00043,0,0,"true","A",67771,1,15898
1478085641525,-0.282,0.224,24101.283,-0.0013,0.0053,0,1,88.45,-0.00043,0,0,"true","A",67822,1,15949
1478085641576,-0.294,0.224,24100.053,-0.0013,0.0052,0,1,88.47,-0.00043,0,0,"true","A",67873,1,16000
1478085641622,-0.307,0.224,24098.822,-0.0013,0.0051,0,1,88.48,-0.00043,0,0,"true","A",67919,1,16046
1478085641672,-0.319,0.224,24097.592,-0.0013,0.005,0,1,88.49,-0.00043,0,0,"true","A",67969,1,16096
1478085641722,-0.332,0.224,24096.361,-0.0013,0.0049,0,1,88.49,-0.00043,0,0,"true","A",68019,1,16146
1478085641773,-0.343,0.224,24095.13,-0.0013,0.0048,0,1,88.49,-0.00043,0,0,"true","A",68070,1,16197
1478085641824,-0.355,0.224,24093.9,-0.0013,0.0047,0,1,88.49,-0.00043,0,0,"true","A",68121,1,16248
1478085641875,-0.366,0.224,24092.67,-0.0013,0.0046,0,1,88.49,-0.00043,0,0,"true","A",68172,1,16299
1478085641925,-0.378,0.224,24091.44,-0.0013,0.0045,0,1,88.49,-0.00043,0,0,"true","A",68222,1,16349
1478085641976,-0.388,0.224,24090.207,-0.0013,0.0044,0,1,88.49,-0.00043,0,0,"true","A",68273,1,16400
1478085642022,-0.399,0.224,24088.979,-0.0013,0.0043,0,1,88.49,-0.00043,0,0,"true","A",68319,1,16446
1478085642072,-0.409,0.224,24087.748,-0.0013,0.0042,0,1,88.49,-0.00043,0,0,"true","A",68369,1,16496
1478085642123,-0.42,0.224,24086.518,-0.0013,0.0041,0,1,88.47,-0.00043,0,0,"true","A",68420,1,16547
1478085642173,-0.43,0.224,24085.287,-0.0013,0.004,0,1,88.46,-0.00043,0,0,"true","A",68470,1,16597
1478085642224,-0.439,0.224,24084.057,-0.0013,0.0039,0,1,88.48,-0.00043,0,0,"true","A",68521,1,16648
1478085642275,-0.449,0.224,24082.826,-0.0013,0.0038,0,1,88.49,-0.00043,0,0,"true","A",68572,1,16699
1478085642326,-0.458,0.224,24081.596,-0.0013,0.0037,0,1,88.49,-0.00043,0,0,"true","A",68623,1,16750
1478085642376,-0.467,0.224,24080.365,-0.0013,0.0036,0,1,88.49,-0.00043,0,0,"true","A",68673,1,16800
1478085642422,-0.475,0.224,24079.135,-0.0013,0.0035,0,1,88.49,-0.00043,0,0,"true","A",68719,1,16846
1478085642473,-0.484,0.224,24077.904,-0.0013,0.0034,0,1,88.49,-0.00043,0,0,"true","A",68770,1,16897
1478085642524,-0.492,0.224,24076.674,-0.0013,0.0033,0,1,88.49,-0.00043,0,0,"true","A",68821,1,16948
1478085642574,-0.5,0.224,24075.443,-0.0013,0.0032,0,1,88.49,-0.00043,0,0,"true","A",68871,1,16998
1478085642625,-0.508,0.224,24074.213,-0.0013,0.0031,0,1,88.49,-0.00043,0,0,"true","A",68922,1,17049
1478085642675,-0.515,0.224,24072.982,-0.0013,0.003,0,1,88.49,-0.00043,0,0,"true","A",68972,1,17099
1478085642726,-0.522,0.224,24071.752,-0.0013,0.0029,0,1,88.49,-0.00043,0,0,"true","A",69023,1,17150
1478085642777,-0.529,0.224,24070.521,-0.0013,0.0028,0,1,88.49,-0.00043,0,0,"true","A",69074,1,17201
1478085642822,-0.536,0.224,24069.293,-0.0013,0.0027,0,1,88.49,-0.00043,0,0,"true","A",69119,1,17246
1478085642873,-0.542,0.224,24068.06,-0.0013,0.0026,0,1,88.49,-0.00043,0,0,"true","A",69170,1,17297
1478085642923,-0.549,0.224,24066.83,-0.0013,0.0025,0,1,88.49,-0.00043,0,0,"true","A",69220,1,17347
1478085642975,-0.555,0.224,24065.6,-0.0013,0.0024,0,1,88.49,-0.00043,0,0,"true","A",69272,1,17399
1478085643025,-0.56,0.224,24064.37,-0.0013,0.0023,0,1,88.49,-0.00043,0,0,"true","A",69322,1,17449
1478085643076,-0.566,0.224,24063.139,-0.0013,0.0022,0,1,88.49,-0.00043,0,0,"true","A",69373,1,17500
1478085643122,-0.571,0.224,24061.908,-0.0013,0.0021,0,1,88.49,-0.00043,0,0,"true","A",69419,1,17546
1478085643172,-0.576,0.224,24060.678,-0.0013,0.002,0,1,88.49,-0.00043,0,0,"true","A",69469,1,17596
1478085643223,-0.581,0.224,24059.447,-0.0013,0.0019,0,1,88.49,-0.00043,0,0,"true","A",69520,1,17647
1478085643274,-0.585,0.224,24058.217,-0.0013,0.0018,0,1,88.49,-0.00043,0,0,"true","A",69571,1,17698
1478085643325,-0.59,0.224,24056.986,-0.0013,0.0017,0,1,88.47,-0.00043,0,0,"true","A",69622,1,17749
1478085643375,-0.594,0.224,24055.756,-0.0013,0.0016,0,1,88.46,-0.00043,0,0,"true","A",69672,1,17799
1478085643422,-0.597,0.224,24054.525,-0.0013,0.0015,0,1,88.48,-0.00043,0,0,"true","A",69719,1,17846
1478085643473,-0.601,0.224,24053.295,-0.0013,0.0014,0,1,88.49,-0.00043,0,0,"true","A",69770,1,17897
1478085643524,-0.604,0.224,24052.064,-0.0013,0.0013,0,1,88.49,-0.00043,0,0,"true","A",69821,1,17948
1478085643575,-0.607,0.224,24050.834,-0.0013,0.0012,0,1,88.49,-0.00043,0,0,"true","A",69872,1,17999
1478085643626,-0.61,0.224,24049.604,-0.0013,0.0011,0,1,88.49,-0.00043,0,0,"true","A",69923,1,18050
1478085643672,-0.613,0.224,24048.373,-0.0013,0.001,0,1,88.49,-0.00043,0,0,"true","A",69969,1,18096
1478085643723,-0.615,0.224,24047.143,-0.0013,9e-04,0,1,88.49,-0.00043,0,0,"true","A",70020,1,18147
1478085643774,-0.617,0.224,24045.912,-0.0013,8e-04,0,1,88.49,-0.00043,0,0,"true","A",70071,1,18198
1478085643825,-0.619,0.224,24044.682,-0.0013,7e-04,0,1,88.49,-0.00043,0,0,"true","A",70122,1,18249
1478085643872,-0.62,0.224,24043.451,-0.0013,6e-04,0,1,88.49,-0.00043,0,0,"true","A",70169,1,18296
1478085643923,-0.622,0.224,24042.22,-0.0013,5e-04,0,1,88.49,-0.00043,0,0,"true","A",70220,1,18347
1478085643974,-0.623,0.224,24040.99,-0.0013,4e-04,0,1,88.49,-0.00043,0,0,"true","A",70271,1,18398
1478085644025,-0.623,0.224,24039.76,-0.0013,3e-04,0,1,88.49,-0.00043,0,0,"true","A",70322,1,18449
1478085644072,-0.624,0.224,24038.53,-0.0013,2e-04,0,1,88.49,-0.00043,0,0,"true","A",70369,1,18496
1478085644123,-0.624,0.224,24037.299,-0.0013,1e-04,0,1,88.49,-0.00043,0,0,"true","A",70420,1,18547
1478085644174,-0.624,0.224,24036.068,-0.0013,0,0,1,88.49,-0.00043,0,0,"true","A",70471,1,18598
1478085644226,-0.624,0.224,24034.838,-0.0013,-1e-04,0,1,88.49,-0.00043,0,0,"true","A",70523,1,18650
1478085644272,-0.624,0.224,24033.607,-0.0013,-2e-04,0,1,88.49,-0.00043,0,0,"true","A",70569,1,18696
1478085644324,-0.623,0.224,24032.377,-0.0013,-3e-04,0,1,88.49,-0.00043,0,0,"true","A",70621,1,18748
1478085644375,-0.622,0.224,24031.146,-0.0013,-4e-04,0,1,88.49,-0.00043,0,0,"true","A",70672,1,18799
1478085644427,-0.621,0.224,24029.916,-0.0013,-4e-04,0,1,88.49,-0.00043,0,0,"true","A",70724,1,18851
1478085644473,-0.62,0.224,24028.686,-0.0013,-5e-04,0,1,88.49,-0.00043,0,0,"true","A",70770,1,18897
1478085644524,-0.618,0.224,24027.455,-0.0013,-6e-04,0,1,88.47,-0.00043,0,0,"true","A",70821,1,18948
1478085644576,-0.616,0.224,24026.225,-0.0013,-7e-04,0,1,88.46,-0.00043,0,0,"true","A",70873,1,19000
1478085644622,-0.614,0.224,24024.994,-0.0013,-8e-04,0,1,88.48,-0.00043,0,0,"true","A",70919,1,19046
1478085644674,-0.612,0.224,24023.764,-0.0013,-9e-04,0,1,88.49,-0.00043,0,0,"true","A",70971,1,19098
1478085644726,-0.609,0.224,24022.533,-0.0013,-0.001,0,1,88.49,-0.00043,0,0,"true","A",71023,1,19150
1478085644772,-0.606,0.224,24021.303,-0.0013,-0.0011,0,1,88.49,-0.00043,0,0,"true","A",71069,1,19196
1478085644824,-0.603,0.224,24020.072,-0.0013,-0.0012,0,1,88.49,-0.00043,0,0,"true","A",71121,1,19248
1478085644875,-0.6,0.224,24018.842,-0.0013,-0.0013,0,1,88.49,-0.00043,0,0,"true","A",71172,1,19299
1478085644922,-0.596,0.224,24017.611,-0.0013,-0.0014,0,1,88.49,-0.00043,0,0,"true","A",71219,1,19346
1478085644974,-0.593,0.224,24016.38,-0.0013,-0.0015,0,1,88.49,-0.00043,0,0,"true","A",71271,1,19398
1478085645026,-0.589,0.224,24015.15,-0.0013,-0.0016,0,1,88.49,-0.00043,0,0,"true","A",71323,1,19450
1478085645073,-0.584,0.224,24013.92,-0.0013,-0.0017,0,1,88.49,-0.00043,0,0,"true","A",71370,1,19497
1478085645124,-0.58,0.224,24012.69,-0.0013,-0.0018,0,1,88.49,-0.00043,0,0,"true","A",71421,1,19548
1478085645176,-0.575,0.224,24011.457,-0.0013,-0.0019,0,1,88.49,-0.00043,0,0,"true","A",71473,1,19600
1478085645223,-0.57,0.224,24010.229,-0.0013,-0.002,0,1,88.49,-0.00043,0,0,"true","A",71520,1,19647
1478085645273,-0.564,0.224,24008.998,-0.0013,-0.0021,0,1,88.49,-0.00043,0,0,"true","A",71570,1,19697
1478085645326,-0.559,0.224,24007.768,-0.0013,-0.0022,0,1,88.49,-0.00043,0,0,"true","A",71623,1,19750
1478085645373,-0.553,0.224,24006.537,-0.0013,-0.0023,0,1,88.49,-0.00043,0,0,"true","A",71670,1,19797
1478085645424,-0.547,0.224,24005.307,-0.0013,-0.0024,0,1,88.49,-0.00043,0,0,"true","A",71721,1,19848
1478085645476,-0.541,0.224,24004.076,-0.0013,-0.0025,0,1,88.49,-0.00043,0,0,"true","A",71773,1,19900
1478085645523,-0.534,0.224,24002.846,-0.0013,-0.0026,0,1,88.49,-0.00043,0,0,"true","A",71820,1,19947
1478085645575,-0.527,0.224,24001.615,-0.0013,-0.0027,0,1,88.49,-0.00043,0,0,"true","A",71872,1,19999
1478085645627,-0.52,0.224,24000.385,-0.0013,-0.0028,0,1,88.49,-0.00043,0,0,"true","A",71924,1,20051
1478085645672,-0.513,0.224,23999.154,-0.0013,-0.0029,0,1,88.49,-0.00043,0,0,"true","A",71969,1,20096
1478085645723,-0.506,0.224,23997.924,-0.0013,-0.003,0,1,88.49,-0.00043,0,0,"true","A",72020,1,20147
1478085645773,-0.498,0.224,23996.693,-0.0013,-0.0031,0,1,88.49,-0.00043,0,0,"true","A",72070,1,20197
1478085645824,-0.49,0.224,23995.463,-0.0013,-0.0032,0,1,88.49,-0.00043,0,0,"true","A",72121,1,20248
1478085645875,-0.482,0.224,23994.232,-0.0013,-0.0033,0,1,88.49,-0.00043,0,0,"true","A",72172,1,20299
1478085645927,-0.473,0.224,23993.002,-0.0013,-0.0034,0,1,88.49,-0.00043,0,0,"true","A",72224,1,20351
1478085645972,-0.464,0.224,23991.771,-0.0013,-0.0035,0,1,88.49,-0.00043,0,0,"true","A",72269,1,20396
1478085646023,-0.455,0.224,23990.543,-0.0013,-0.0036,0,1,88.49,-0.00043,0,0,"true","A",72320,1,20447
1478085646074,-0.446,0.224,23989.31,-0.0013,-0.0037,0,1,88.49,-0.00043,0,0,"true","A",72371,1,20498
1478085646125,-0.437,0.224,23988.08,-0.0013,-0.0038,0,1,88.49,-0.00043,0,0,"true","A",72422,1,20549
1478085646176,-0.427,0.224,23986.85,-0.0013,-0.0039,0,1,88.49,-0.00043,0,0,"true","A",72473,1,20600
1478085646222,-0.417,0.224,23985.62,-0.0013,-0.004,0,1,88.49,-0.00043,0,0,"true","A",72519,1,20646
1478085646272,-0.407,0.224,23984.389,-0.0013,-0.0041,0,1,88.5,-0.00043,0,0,"true","A",72569,1,20696
1478085646323,-0.396,0.224,23983.158,-0.0013,-0.0042,0,1,88.45,-0.00043,0,0,"true","A",72620,1,20747
1478085646374,-0.386,0.224,23981.928,-0.0013,-0.0043,0,1,88.47,-0.00043,0,0,"true","A",72671,1,20798
1478085646424,-0.375,0.224,23980.697,-0.0013,-0.0044,0,1,88.48,-0.00043,0,0,"true","A",72721,1,20848
1478085646474,-0.364,0.224,23979.467,-0.0013,-0.0045,0,1,88.49,-0.00043,0,0,"true","A",72771,1,20898
1478085646525,-0.352,0.224,23978.236,-0.0013,-0.0046,0,1,88.49,-0.00043,0,0,"true","A",72822,1,20949
1478085646576,-0.34,0.224,23977.006,-0.0013,-0.0047,0,1,88.49,-0.00043,0,0,"true","A",72873,1,21000
1478085646626,-0.329,0.224,23975.775,-0.0013,-0.0048,0,1,88.49,-0.00043,0,0,"true","A",72923,1,21050
1478085646676,-0.316,0.224,23974.545,-0.0013,-0.0049,0,1,88.49,-0.00043,0,0,"true","A",72973,1,21100
1478085646726,-0.304,0.224,23973.314,-0.0013,-0.005,0,1,88.49,-0.00043,0,0,"true","A",73023,1,21150
1478085646776,-0.291,0.224,23972.084,-0.0013,-0.0051,0,1,88.49,-0.00043,0,0,"true","A",73073,1,21200
1478085646822,-0.278,0.224,23970.854,-0.0013,-0.0052,0,1,88.49,-0.00043,0,0,"true","A",73119,1,21246
1478085646872,-0.265,0.224,23969.623,-0.0013,-0.0053,0,1,88.49,-0.00043,0,0,"true","A",73169,1,21296
1478085646923,-0.252,0.224,23968.393,-0.0013,-0.0054,0,1,88.49,-0.00043,0,0,"true","A",73220,1,21347
1478085646973,-0.238,0.224,23967.162,-0.0013,-0.0055,0,1,88.49,-0.00043,0,0,"true","A",73270,1,21397
1478085647023,-0.224,0.224,23965.932,-0.0013,-0.0056,0,1,88.49,-0.00043,0,0,"true","A",73320,1,21447
1478085647074,-0.21,0.224,23964.701,-0.0013,-0.0057,0,1,88.49,-0.00043,0,0,"true","A",73371,1,21498
1478085647124,-0.196,0.224,23963.47,-0.0013,-0.0058,0,1,88.49,-0.00043,0,0,"true","A",73421,1,21548
1478085647174,-0.181,0.224,23962.24,-0.0013,-0.0059,0,1,88.49,-0.00043,0,0,"true","A",73471,1,21598
1478085647222,-0.166,0.224,23961.01,-0.0013,-0.006,0,1,88.49,-0.00043,0,0,"true","A",73519,1,21646
1478085647274,-0.151,0.224,23959.78,-0.0013,-0.0061,0,1,88.49,-0.00043,0,0,"true","A",73571,1,21698
1478085647325,-0.136,0.224,23958.549,-0.0013,-0.0062,0,1,88.49,-0.00043,0,0,"true","A",73622,1,21749
1478085647374,-0.12,0.224,23957.318,-0.0013,-0.0063,0,1,88.47,-0.00043,0,0,"true","A",73671,1,21798
1478085647425,-0.104,0.224,23956.088,-0.0013,-0.0064,0,1,88.46,-0.00043,0,0,"true","A",73722,1,21849
1478085647475,-0.088,0.224,23954.857,-0.0013,-0.0065,0,1,88.48,-0.00043,0,0,"true","A",73772,1,21899
1478085647525,-0.072,0.224,23953.627,-0.0013,-0.0066,0,1,88.49,-0.00043,0,0,"true","A",73822,1,21949
1478085647575,-0.055,0.224,23952.396,-0.0013,-0.0067,0,1,88.49,-0.00043,0,0,"true","A",73872,1,21999
